step,train_loss,train_acc,val_loss,val_acc
8800,1.0398257305300229e-07,1.0,3.0291407542438e-07,1.0
8900,1.0362264643567375e-07,1.0,2.7641066789016943e-07,1.0
9000,1.0328822579152607e-07,1.0,2.5704096826368733e-07,1.0
9100,1.0304128417656337e-07,1.0,2.439431701767149e-07,1.0
9200,1.0279685128392638e-07,1.0,2.3439312115975781e-07,1.0
9300,1.026012758543839e-07,1.0,2.2721803274233692e-07,1.0
9400,1.0243873284466963e-07,1.0,2.2194046828303092e-07,1.0
9500,1.0226859874319392e-07,1.0,2.1777411270766038e-07,1.0
9600,1.0212614906461846e-07,1.0,2.1446481772929032e-07,1.0
9700,1.019935045329523e-07,1.0,2.1174564400733179e-07,1.0
9800,1.0186792670959386e-07,1.0,2.0934102826361025e-07,1.0
9900,1.0175668192482744e-07,1.0,2.074918672494955e-07,1.0
10000,1.0165417951990758e-07,1.0,2.0588547126291075e-07,1.0
10100,1.0154949477398236e-07,1.0,2.0455308907090984e-07,1.0
10200,1.0145344176845288e-07,1.0,2.0339878943563448e-07,1.0
10300,1.0135959176667968e-07,1.0,2.0222138867709675e-07,1.0
10400,1.0127269585199913e-07,1.0,2.0118500060077954e-07,1.0
10500,1.0118479352011838e-07,1.0,2.0026920864325995e-07,1.0
10600,1.0110744544783448e-07,1.0,1.9935660935239526e-07,1.0
10700,1.0102952056517653e-07,1.0,1.9853186101680735e-07,1.0
10800,1.0095154684265402e-07,1.0,1.977739690520221e-07,1.0
10900,1.0088660754970551e-07,1.0,1.9712003163041876e-07,1.0
11000,1.0081654173232361e-07,1.0,1.9650397479085932e-07,1.0
11100,1.0074840009229766e-07,1.0,1.9586913839753325e-07,1.0
11200,1.006802882339403e-07,1.0,1.9515274068507682e-07,1.0
11300,1.0061511056175506e-07,1.0,1.9458715082391928e-07,1.0
11400,1.005543348404007e-07,1.0,1.9403547451633048e-07,1.0
11500,1.004959364729101e-07,1.0,1.9344811264991349e-07,1.0
11600,1.0043363401131646e-07,1.0,1.9279126831548114e-07,1.0
11700,1.0037701853891752e-07,1.0,1.921779419436299e-07,1.0
11800,1.003155778543914e-07,1.0,1.9156630114871293e-07,1.0
11900,1.002601213756345e-07,1.0,1.9101927531616062e-07,1.0
12000,1.0020248699742914e-07,1.0,1.9044438789767494e-07,1.0
12100,1.0015080317013192e-07,1.0,1.8985654441699084e-07,1.0
12200,1.0009851964044692e-07,1.0,1.8925723788435457e-07,1.0
12300,1.0005059805070691e-07,1.0,1.887271808416435e-07,1.0
12400,9.999890185586437e-08,1.0,1.8817032470690716e-07,1.0
12500,9.994880262928748e-08,1.0,1.8763023562848217e-07,1.0
12600,9.990294591623771e-08,1.0,1.8709607164552793e-07,1.0
12700,9.985509567550632e-08,1.0,1.865873157440009e-07,1.0
12800,9.980823934677256e-08,1.0,1.8602869484880733e-07,1.0
12900,9.976115975998535e-08,1.0,1.8549913519060462e-07,1.0
13000,9.971503374356383e-08,1.0,1.8492336204317778e-07,1.0
13100,9.966975662512147e-08,1.0,1.843817160525862e-07,1.0
13200,9.962684434911921e-08,1.0,1.8384542082058636e-07,1.0
13300,9.95846051424686e-08,1.0,1.8335019735511918e-07,1.0
13400,9.953953082465766e-08,1.0,1.8285462259422605e-07,1.0
13500,9.949689872274072e-08,1.0,1.8241165392384183e-07,1.0
13600,9.945710903454425e-08,1.0,1.8197997184650614e-07,1.0
13700,9.941671487538305e-08,1.0,1.8154030804811483e-07,1.0
13800,9.937711000706852e-08,1.0,1.811027312445559e-07,1.0
13900,9.933815970675141e-08,1.0,1.8068208997757992e-07,1.0
14000,9.930108274462174e-08,1.0,1.8025625516245565e-07,1.0
14100,9.926466368619916e-08,1.0,1.7987925530774358e-07,1.0
14200,9.92281473951307e-08,1.0,1.7951703815072277e-07,1.0
14300,9.91904415717397e-08,1.0,1.791394168919986e-07,1.0
14400,9.91556014132912e-08,1.0,1.787575516404426e-07,1.0
14500,9.912261300218851e-08,1.0,1.7839592605185406e-07,1.0
14600,9.908851216564024e-08,1.0,1.780535690120266e-07,1.0
14700,9.9055302076613e-08,1.0,1.777257965322603e-07,1.0
14800,9.902397710310484e-08,1.0,1.7739442034112494e-07,1.0
14900,9.899278030004349e-08,1.0,1.771035815013349e-07,1.0
15000,9.895902508606621e-08,1.0,1.768214496034048e-07,1.0
15100,9.892781059461719e-08,1.0,1.7654664015290286e-07,1.0
15200,9.890007703426364e-08,1.0,1.76260002212349e-07,1.0
15300,9.887281867893516e-08,1.0,1.7601426549041734e-07,1.0
15400,9.884364070908074e-08,1.0,1.7577992009737666e-07,1.0
15500,9.881941051123728e-08,1.0,1.7556719137292476e-07,1.0
15600,9.879159624082143e-08,1.0,1.753400559223543e-07,1.0
15700,9.876679250888257e-08,1.0,1.7512081971369728e-07,1.0
15800,9.874046377550167e-08,1.0,1.7488139934776185e-07,1.0
15900,9.871535727089845e-08,1.0,1.746754979725199e-07,1.0
16000,9.86912634010096e-08,1.0,1.7447096654535455e-07,1.0
16100,9.866589829192562e-08,1.0,1.743144054767395e-07,1.0
16200,9.864338779071615e-08,1.0,1.7412320559154293e-07,1.0
16300,9.861940896255773e-08,1.0,1.73944443747522e-07,1.0
16400,9.859915907200336e-08,1.0,1.737974893799964e-07,1.0
16500,9.857760574320506e-08,1.0,1.736635856610692e-07,1.0
16600,9.855490453990562e-08,1.0,1.7351358571855007e-07,1.0
16700,9.853490552131555e-08,1.0,1.7338286410631327e-07,1.0
16800,9.851411504620632e-08,1.0,1.7325335705730892e-07,1.0
16900,9.849468546300125e-08,1.0,1.7313234962354647e-07,1.0
17000,9.847401734876592e-08,1.0,1.7298974011315423e-07,1.0
17100,9.845376467980865e-08,1.0,1.7285254906317569e-07,1.0
17200,9.843531907464569e-08,1.0,1.7273994428408313e-07,1.0
17300,9.841696223662958e-08,1.0,1.726326800158448e-07,1.0
17400,9.83979945146253e-08,1.0,1.725389759363051e-07,1.0
17500,9.837975172192802e-08,1.0,1.7245015195707285e-07,1.0
17600,9.83630251494132e-08,1.0,1.723359856684345e-07,1.0
17700,9.834554099162282e-08,1.0,1.7225426148853763e-07,1.0
17800,9.832929322304208e-08,1.0,1.721681631368304e-07,1.0
17900,9.831145276563e-08,1.0,1.720850418438066e-07,1.0
18000,9.829543777783031e-08,1.0,1.7200939300615937e-07,1.0
18100,9.827924317946017e-08,1.0,1.7194094321760848e-07,1.0
18200,9.826514867023165e-08,1.0,1.718673896390934e-07,1.0
18300,9.824780273629724e-08,1.0,1.7179308714079988e-07,1.0
18400,9.82326565680714e-08,1.0,1.7174222616276543e-07,1.0
18500,9.821746016400282e-08,1.0,1.7170336725714334e-07,1.0
18600,9.820363906872335e-08,1.0,1.716459456406869e-07,1.0
18700,9.819005631520503e-08,1.0,1.715936152018742e-07,1.0
18800,9.817593889676263e-08,1.0,1.715369595762928e-07,1.0
18900,9.816224918522595e-08,1.0,1.714758093264439e-07,1.0
19000,9.814806589983884e-08,1.0,1.7140598817555896e-07,1.0
19100,9.813317239816806e-08,1.0,1.7134195750007896e-07,1.0
19200,9.811948432792629e-08,1.0,1.7129219251700067e-07,1.0
19300,9.81063580622456e-08,1.0,1.7123974851406012e-07,1.0
19400,9.809230780392162e-08,1.0,1.711747095750045e-07,1.0
19500,9.807969867858129e-08,1.0,1.7111815935165397e-07,1.0
19600,9.806725324560577e-08,1.0,1.7105243718086995e-07,1.0
19700,9.80542128188665e-08,1.0,1.7100138705101588e-07,1.0
19800,9.80423103573624e-08,1.0,1.709579588529642e-07,1.0
19900,9.803044147400564e-08,1.0,1.709202152450134e-07,1.0
20000,9.801915760056711e-08,1.0,1.7087438015019392e-07,1.0
20100,9.80067810954901e-08,1.0,1.7083818505140394e-07,1.0
20200,9.79954390106508e-08,1.0,1.708025284604649e-07,1.0
20300,9.798453868660246e-08,1.0,1.707672876750746e-07,1.0
20400,9.797302982449083e-08,1.0,1.707208445567108e-07,1.0
20500,9.796109117395624e-08,1.0,1.7068606889525385e-07,1.0
20600,9.795027769938593e-08,1.0,1.706512279837702e-07,1.0
20700,9.793927486206078e-08,1.0,1.7060674899116553e-07,1.0
20800,9.792909854605566e-08,1.0,1.7057380686012415e-07,1.0
20900,9.791825239295877e-08,1.0,1.7053003608664814e-07,1.0
21000,9.790785117772097e-08,1.0,1.7048207784526166e-07,1.0
21100,9.78962671139963e-08,1.0,1.7044259279466698e-07,1.0
21200,9.788644901067065e-08,1.0,1.7041532513542368e-07,1.0
21300,9.78770019638147e-08,1.0,1.7039087091777694e-07,1.0
21400,9.786661869113685e-08,1.0,1.7037349112645135e-07,1.0
21500,9.785709960378505e-08,1.0,1.703449376646785e-07,1.0
21600,9.784679731787133e-08,1.0,1.703296309319026e-07,1.0
21700,9.783763989061768e-08,1.0,1.7031543397570205e-07,1.0
21800,9.782923953361166e-08,1.0,1.702873050743707e-07,1.0
21900,9.781970297043644e-08,1.0,1.7026811718100422e-07,1.0
22000,9.780996796300319e-08,1.0,1.7023757244746006e-07,1.0
22100,9.779968954773711e-08,1.0,1.702092926933683e-07,1.0
22200,9.779120497509768e-08,1.0,1.7017875749212222e-07,1.0
22300,9.778296947441429e-08,1.0,1.7015937286377954e-07,1.0
22400,9.777352049141283e-08,1.0,1.7013536504321979e-07,1.0
22500,9.77652282768117e-08,1.0,1.7010466738006544e-07,1.0
22600,9.775626761644314e-08,1.0,1.7007658247051893e-07,1.0
22700,9.77472378443573e-08,1.0,1.7006196357935204e-07,1.0
22800,9.773784807900341e-08,1.0,1.7003771606118059e-07,1.0
22900,9.773025492237457e-08,1.0,1.7003600546226722e-07,1.0
23000,9.772398334498237e-08,1.0,1.700173962961972e-07,1.0
23100,9.771483730669643e-08,1.0,1.6999575836509143e-07,1.0
23200,9.770742788049744e-08,1.0,1.6997672447069136e-07,1.0
23300,9.769904545563548e-08,1.0,1.6997118235024273e-07,1.0
23400,9.769088724950696e-08,1.0,1.6994493472430018e-07,1.0
23500,9.76820188287848e-08,1.0,1.6992510969785928e-07,1.0
23600,9.767448326141397e-08,1.0,1.6990133919625562e-07,1.0
23700,9.76665888839041e-08,1.0,1.6987975457491728e-07,1.0
23800,9.765878182779989e-08,1.0,1.6985250287667063e-07,1.0
23900,9.765092989091187e-08,1.0,1.6983935669434894e-07,1.0
24000,9.764388393188325e-08,1.0,1.6982716151947697e-07,1.0
24100,9.763643702996354e-08,1.0,1.6981247351411033e-07,1.0
24200,9.762901475683642e-08,1.0,1.697871455686167e-07,1.0
24300,9.762248930089454e-08,1.0,1.6976581041139137e-07,1.0
24400,9.761387057314352e-08,1.0,1.6975312494536328e-07,1.0
24500,9.760714774227386e-08,1.0,1.6973200776857726e-07,1.0
24600,9.760046454060893e-08,1.0,1.697049095328912e-07,1.0
24700,9.759310624337184e-08,1.0,1.6968947925979509e-07,1.0
24800,9.758661509992709e-08,1.0,1.696841833838064e-07,1.0
24900,9.757874448467063e-08,1.0,1.6967512110585594e-07,1.0
25000,9.757256305063875e-08,1.0,1.6967973990090946e-07,1.0
25100,9.756663804049346e-08,1.0,1.6967288870261105e-07,1.0
25200,9.756017147202387e-08,1.0,1.6967643577936815e-07,1.0
25300,9.755443962774246e-08,1.0,1.6967501367067077e-07,1.0
25400,9.754761006715338e-08,1.0,1.6966624263843045e-07,1.0
25500,9.754066692306874e-08,1.0,1.6965384580292025e-07,1.0
25600,9.753457072337843e-08,1.0,1.6963860549667026e-07,1.0
25700,9.752780171937847e-08,1.0,1.6962745281353537e-07,1.0
25800,9.752172942661084e-08,1.0,1.6962244802005876e-07,1.0
25900,9.751464822662781e-08,1.0,1.6961395470043398e-07,1.0
26000,9.750907888480984e-08,1.0,1.6960776743905653e-07,1.0
26100,9.75033710240175e-08,1.0,1.6960206498884276e-07,1.0
26200,9.749666187650031e-08,1.0,1.6961056201282217e-07,1.0
26300,9.749118837975792e-08,1.0,1.6960694670083494e-07,1.0
26400,9.748481365611978e-08,1.0,1.695976021153804e-07,1.0
26500,9.747932198695181e-08,1.0,1.695861518713622e-07,1.0
26600,9.747375097429189e-08,1.0,1.695777680990521e-07,1.0
26700,9.746759605293024e-08,1.0,1.6957305586782074e-07,1.0
26800,9.746204038079711e-08,1.0,1.6956817342343383e-07,1.0
26900,9.745605066120989e-08,1.0,1.6956928393093926e-07,1.0
27000,9.745090740271525e-08,1.0,1.695577836141863e-07,1.0
27100,9.744382203784112e-08,1.0,1.695506862383527e-07,1.0
27200,9.743785869129827e-08,1.0,1.695500904647404e-07,1.0
27300,9.743272330214924e-08,1.0,1.6955047995541142e-07,1.0
27400,9.742796605632654e-08,1.0,1.6957233024349374e-07,1.0
27500,9.742232884428006e-08,1.0,1.6958536032834425e-07,1.0
27600,9.741625089399753e-08,1.0,1.6958884962482868e-07,1.0
27700,9.741215446809071e-08,1.0,1.695841570382136e-07,1.0
27800,9.740607232339075e-08,1.0,1.6958222894647122e-07,1.0
27900,9.740157415826253e-08,1.0,1.695928080263202e-07,1.0
28000,9.739612224155885e-08,1.0,1.696066707229238e-07,1.0
28100,9.739077358999828e-08,1.0,1.6961390448685296e-07,1.0
28200,9.738706716697371e-08,1.0,1.6962060503561406e-07,1.0
28300,9.738216184459109e-08,1.0,1.6963510022252597e-07,1.0
28400,9.737646110864552e-08,1.0,1.696367592868309e-07,1.0
28500,9.737140218696904e-08,1.0,1.696431066373964e-07,1.0
28600,9.736589133953766e-08,1.0,1.6963863255534367e-07,1.0
28700,9.736178234822889e-08,1.0,1.696466325958276e-07,1.0
28800,9.735722495264374e-08,1.0,1.6964559410565597e-07,1.0
28900,9.735229455455764e-08,1.0,1.6965839386239502e-07,1.0
29000,9.734765895478025e-08,1.0,1.6967064544641727e-07,1.0
29100,9.734315588340262e-08,1.0,1.6967566566714059e-07,1.0
29200,9.733872213222545e-08,1.0,1.6968049153985248e-07,1.0
29300,9.733370108603685e-08,1.0,1.696873306285883e-07,1.0
29400,9.732993107327858e-08,1.0,1.697023158225126e-07,1.0
29500,9.732562006403747e-08,1.0,1.6970632719228415e-07,1.0
29600,9.73218164212149e-08,1.0,1.6970643570569104e-07,1.0
29700,9.731700351909184e-08,1.0,1.6971577596123534e-07,1.0
29800,9.731240641599803e-08,1.0,1.6972854070449059e-07,1.0
29900,9.73082546188219e-08,1.0,1.697388881219817e-07,1.0
30000,9.730357524930055e-08,1.0,1.697470886383783e-07,1.0
30100,9.730041926893078e-08,1.0,1.697531747797293e-07,1.0
30200,9.729613190161903e-08,1.0,1.6976162657945701e-07,1.0
30300,9.729243893822128e-08,1.0,1.6975677456156543e-07,1.0
30400,9.728775579814038e-08,1.0,1.6976444113730073e-07,1.0
30500,9.728422049921921e-08,1.0,1.6977280896978355e-07,1.0
30600,9.728016390951694e-08,1.0,1.6978810821932738e-07,1.0
30700,9.727640042297728e-08,1.0,1.6979857316682498e-07,1.0
30800,9.727266500946324e-08,1.0,1.6980649096831757e-07,1.0
30900,9.726913544907196e-08,1.0,1.698156368209616e-07,1.0
31000,9.726545739572622e-08,1.0,1.6983405626464872e-07,1.0
31100,9.726146572315515e-08,1.0,1.698674841411865e-07,1.0
31200,9.725809876849921e-08,1.0,1.6988574354265516e-07,1.0
31300,9.72546819766953e-08,1.0,1.6990750625528204e-07,1.0
31400,9.725093594871155e-08,1.0,1.6991921086809878e-07,1.0
31500,9.724626970550248e-08,1.0,1.699409334199756e-07,1.0
31600,9.724385669747953e-08,1.0,1.699740143003028e-07,1.0
31700,9.723983081776409e-08,1.0,1.6998580953011178e-07,1.0
31800,9.723683077200927e-08,1.0,1.7000205390733298e-07,1.0
31900,9.723299667351998e-08,1.0,1.7002423692530207e-07,1.0
32000,9.723078086761315e-08,1.0,1.7006246696691974e-07,1.0
32100,9.722644120270783e-08,1.0,1.7009826122724593e-07,1.0
32200,9.722375911819783e-08,1.0,1.7012226142824852e-07,1.0
32300,9.721978378557024e-08,1.0,1.7014824215481412e-07,1.0
32400,9.721595108374126e-08,1.0,1.7016031972875753e-07,1.0
32500,9.721275058853816e-08,1.0,1.7016227728393213e-07,1.0
32600,9.72096954202378e-08,1.0,1.7017214331265647e-07,1.0
32700,9.720601926819938e-08,1.0,1.701876225770179e-07,1.0
32800,9.720270695429579e-08,1.0,1.7020602143495444e-07,1.0
32900,9.719926470296278e-08,1.0,1.7020446828043213e-07,1.0
33000,9.719605719811721e-08,1.0,1.7021682367784986e-07,1.0
33100,9.719291399623673e-08,1.0,1.7022587662888888e-07,1.0
33200,9.718902453914565e-08,1.0,1.7024085556321354e-07,1.0
33300,9.71855441887338e-08,1.0,1.7025932545334337e-07,1.0
33400,9.718231847781015e-08,1.0,1.7026841032593373e-07,1.0
33500,9.717937381523877e-08,1.0,1.7028326333139663e-07,1.0
33600,9.717577239203306e-08,1.0,1.7029373143157767e-07,1.0
33700,9.717289129183891e-08,1.0,1.7030949857363303e-07,1.0
33800,9.717038253007868e-08,1.0,1.7032066747874936e-07,1.0
33900,9.716733122749831e-08,1.0,1.703314320721185e-07,1.0
34000,9.716544381658307e-08,1.0,1.7033295995144244e-07,1.0
34100,9.71624233682261e-08,1.0,1.703405292490233e-07,1.0
34200,9.715955448435031e-08,1.0,1.7035221321265963e-07,1.0
34300,9.715717890835298e-08,1.0,1.7035951802018882e-07,1.0
34400,9.71545347777425e-08,1.0,1.7037078594664585e-07,1.0
34500,9.715123465576406e-08,1.0,1.7038254604052853e-07,1.0
34600,9.714909275908236e-08,1.0,1.7038752083371418e-07,1.0
34700,9.71462277598871e-08,1.0,1.7040019822517627e-07,1.0
34800,9.714265852678316e-08,1.0,1.7041538387994255e-07,1.0
34900,9.713989966854317e-08,1.0,1.7043072628632928e-07,1.0
35000,9.713764809153931e-08,1.0,1.7042986369588752e-07,1.0
35100,9.713385446597421e-08,1.0,1.7044764991565666e-07,1.0
35200,9.713191202785599e-08,1.0,1.7045873854457803e-07,1.0
35300,9.712917579438466e-08,1.0,1.7047076568126766e-07,1.0
35400,9.712651030408057e-08,1.0,1.704911752086819e-07,1.0
35500,9.712442543490357e-08,1.0,1.7050710016622188e-07,1.0
35600,9.712156809467618e-08,1.0,1.7050621648969383e-07,1.0
35700,9.711936613911778e-08,1.0,1.7051798406769467e-07,1.0
35800,9.711635212816057e-08,1.0,1.7052782326613523e-07,1.0
35900,9.711336539020683e-08,1.0,1.70550821618498e-07,1.0
36000,9.711161306790957e-08,1.0,1.7056581588216542e-07,1.0
36100,9.71080243725062e-08,1.0,1.7057245242949475e-07,1.0
36200,9.710647899261746e-08,1.0,1.705757142924052e-07,1.0
36300,9.71034493617715e-08,1.0,1.7059435790999327e-07,1.0
36400,9.710058347807286e-08,1.0,1.7061241269604914e-07,1.0
36500,9.709805931821192e-08,1.0,1.706215726668767e-07,1.0
36600,9.709668140597562e-08,1.0,1.7064327190102037e-07,1.0
36700,9.709469028620241e-08,1.0,1.706523465822033e-07,1.0
36800,9.709292611488229e-08,1.0,1.7066179077559011e-07,1.0
36900,9.70896167902175e-08,1.0,1.7067799900746722e-07,1.0
37000,9.708767370208051e-08,1.0,1.7068609556981907e-07,1.0
37100,9.708461487889894e-08,1.0,1.7070043315165524e-07,1.0
37200,9.708246244881599e-08,1.0,1.707098951246116e-07,1.0
37300,9.707945269827104e-08,1.0,1.707091087381199e-07,1.0
37400,9.707678359202024e-08,1.0,1.7072095629694652e-07,1.0
37500,9.707482054184803e-08,1.0,1.7072971678621963e-07,1.0
37600,9.70727121008023e-08,1.0,1.7073797927340067e-07,1.0
37700,9.707044936276912e-08,1.0,1.7074464190026792e-07,1.0
37800,9.706801893671533e-08,1.0,1.7076165019955178e-07,1.0
37900,9.706571472527405e-08,1.0,1.70778507498589e-07,1.0
38000,9.706354309635675e-08,1.0,1.7078128023917366e-07,1.0
38100,9.706155962553674e-08,1.0,1.7078885371517486e-07,1.0
38200,9.70594755358512e-08,1.0,1.7078731603741372e-07,1.0
38300,9.705713600049588e-08,1.0,1.7080480016870598e-07,1.0
38400,9.705574551492347e-08,1.0,1.708084147190612e-07,1.0
38500,9.705258907580144e-08,1.0,1.708103015134009e-07,1.0
38600,9.705008849481517e-08,1.0,1.708151231544943e-07,1.0
38700,9.704804628045365e-08,1.0,1.7082891112753195e-07,1.0
38800,9.704658976962805e-08,1.0,1.70833554585509e-07,1.0
38900,9.704536811004584e-08,1.0,1.7084799094884902e-07,1.0
39000,9.704149718360374e-08,1.0,1.7085211066870697e-07,1.0
39100,9.703967616045885e-08,1.0,1.7086043865050165e-07,1.0
39200,9.7036986366088e-08,1.0,1.708585053954931e-07,1.0
39300,9.703600886377585e-08,1.0,1.708697484176858e-07,1.0
39400,9.703397383445642e-08,1.0,1.708772079078463e-07,1.0
39500,9.703170836547622e-08,1.0,1.708880939630824e-07,1.0
39600,9.703010855078317e-08,1.0,1.7089954611885042e-07,1.0
39700,9.70288602327138e-08,1.0,1.709111015685626e-07,1.0
39800,9.702602945099811e-08,1.0,1.709227137064496e-07,1.0
39900,9.7024474347018e-08,1.0,1.709242894564225e-07,1.0
40000,9.702246284090922e-08,1.0,1.7093698314810282e-07,1.0
