step,train_loss,train_acc,val_loss,val_acc,param_norm
0,4.1186371549790595,0.01638176664710045,4.116211003047511,0.02277580089867115,36.147993916219775
50,3.6792365155005813,0.10256410390138626,4.448125967351104,0.0035587188322097063,35.998606142620176
100,1.9971036524571923,0.5626780390739441,5.761479290175411,0.052669040858745575,40.85090520824277
150,0.04226210546327834,1.0,7.87000753169397,0.4135231375694275,46.17558264188916
200,0.012501311132131392,1.0,7.988342915799993,0.44483986496925354,46.031186961010405
250,0.008123940632755107,1.0,7.717600489549536,0.45978647470474243,45.51388799890236
300,0.004526166151591272,1.0,7.628266594822865,0.4661921560764313,45.19400487349447
350,0.0025379275329247505,1.0,7.545684742848341,0.4690391421318054,44.92381982956225
400,0.0014275658479546017,1.0,7.461584504899211,0.47188612818717957,44.68499781158415
450,0.0008054409610287358,1.0,7.3699605935106405,0.47188612818717957,44.47220591752789
500,0.00045748978906332244,1.0,7.248210504814293,0.47330960631370544,44.27577857591485
550,0.0002611013074603506,1.0,7.104160273811098,0.47758007049560547,44.092888253546
600,0.00014891611585623435,1.0,6.927039510363115,0.4782918095588684,43.917082084070735
650,8.533575897520797e-05,1.0,6.715233097192998,0.48113879561424255,43.7434253370272
700,4.912101637579813e-05,1.0,6.474019884922063,0.48469752073287964,43.56630142201468
750,2.831191829492378e-05,1.0,6.198520688020327,0.49039146304130554,43.377515045753114
800,1.636988958788286e-05,1.0,5.8877217487309625,0.4911032021045685,43.16742237708737
850,9.504710589792346e-06,1.0,5.556369465899357,0.5017793774604797,42.9302112343318
900,5.5935816339885585e-06,1.0,5.21906997112014,0.5167259573936462,42.66413433281617
950,3.312407381192075e-06,1.0,4.880568817342019,0.5266903638839722,42.37430291456834
1000,1.9993852992705186e-06,1.0,4.528051181202784,0.5480427145957947,42.04836916354054
1050,1.232097423314274e-06,1.0,4.178108597977241,0.5637010931968689,41.68574861381347
1100,7.834022857430235e-07,1.0,3.840075673200802,0.5765124559402466,41.285823988103466
1150,5.161254205881091e-07,1.0,3.5069386224141694,0.5964412689208984,40.84901382652764
1200,3.563136380986486e-07,1.0,3.1836513982295527,0.6185053586959839,40.37349307257817
1250,2.579126322877167e-07,1.0,2.870841002604525,0.6491103172302246,39.86160637879623
1300,1.9915960255148296e-07,1.0,2.5760215066032557,0.6654804348945618,39.31991688117753
1350,1.6266006726953955e-07,1.0,2.307193977994278,0.6932384371757507,38.76285069663241
1400,1.4034501150818347e-07,1.0,2.060426180017004,0.7103202939033508,38.20044639113688
1450,1.269477654853954e-07,1.0,1.8300671905416803,0.7316725850105286,37.64477640690002
1500,1.1940355334158414e-07,1.0,1.6176586475589816,0.7494661808013916,37.10521240882541
1550,1.1507028541592516e-07,1.0,1.4247839898248462,0.771530270576477,36.590698155252596
1600,1.1251035844880012e-07,1.0,1.2499860734995238,0.7943060398101807,36.10338773587483
1650,1.1084821447202581e-07,1.0,1.0906388712059596,0.8092526793479919,35.64491184339328
1700,1.0957044865054574e-07,1.0,0.9470699906214659,0.8234875202178955,35.21402113266307
1750,1.0847745872740617e-07,1.0,0.8156853754522829,0.8412811160087585,34.80857212162344
1800,1.073896851613804e-07,1.0,0.6947798918937516,0.8569394946098328,34.427348533638614
1850,1.0643846763422381e-07,1.0,0.5876814275200586,0.8711743950843811,34.06799289335538
1900,1.0552157207309319e-07,1.0,0.49143172706809507,0.8875445127487183,33.72913655185858
1950,1.0461539964560395e-07,1.0,0.4083224485964904,0.8932384252548218,33.40977030072361
2000,1.0353799703136065e-07,1.0,0.3365540371737651,0.9110320210456848,33.10630039571603
2050,1.0275402068483452e-07,1.0,0.2780252694352077,0.9252669215202332,32.819084467894
2100,1.0180313242515322e-07,1.0,0.23165657519681693,0.9402135014533997,32.54710563505254
2150,1.0077306628616598e-07,1.0,0.19449862458762154,0.9523131847381592,32.28728177697332
2200,9.97079146706211e-08,1.0,0.16304161690118546,0.9622775912284851,32.03800698797366
2250,9.869633565390173e-08,1.0,0.13691504497317647,0.9679715037345886,31.798835576831994
2300,9.773869325643132e-08,1.0,0.11552880801011838,0.9743772149085999,31.568944345685367
2350,9.681194513189897e-08,1.0,0.0974713001684848,0.9750889539718628,31.348987509622514
2400,9.592214102511488e-08,1.0,0.08121390565234711,0.9765124320983887,31.13810937620442
2450,9.508852013900924e-08,1.0,0.06698514748801494,0.9793594479560852,30.935957923055582
2500,9.428316009338681e-08,1.0,0.05506319664357011,0.9829181432723999,30.74202291530336
2550,9.345195152109791e-08,1.0,0.045259027997003015,0.9857650995254517,30.55573290730174
2600,9.279082477298202e-08,1.0,0.03699897807114876,0.9871886372566223,30.377061367447062
2650,9.213242578475788e-08,1.0,0.030320203525751686,0.9886121153831482,30.206355527944794
2700,9.145957614266176e-08,1.0,0.024803034914353123,0.9900355935096741,30.04306085765093
2750,9.079817047259782e-08,1.0,0.020215423670844206,0.990747332572937,29.88659971111557
2800,9.016821710583134e-08,1.0,0.016646288401901473,0.990747332572937,29.73618102037594
2850,8.957788519421527e-08,1.0,0.013791061911014525,0.9943060278892517,29.591745459590275
2900,8.894530767911754e-08,1.0,0.0115715766196289,0.9957295656204224,29.45264595606063
2950,8.840881379816665e-08,1.0,0.009886910254531343,0.9971530437469482,29.319245682110168
3000,8.777267620070519e-08,1.0,0.00853720359505614,0.9971530437469482,29.190744758702486
3050,8.716850582358546e-08,1.0,0.0076019251927279315,0.9978647828102112,29.06632619750262
3100,8.656720555325336e-08,1.0,0.006960961601786258,0.9978647828102112,28.945726358211296
3150,8.602529190153906e-08,1.0,0.006254366590381457,0.9978647828102112,28.828977010613226
3200,8.557515932361492e-08,1.0,0.00551748526708873,0.9978647828102112,28.716906411834046
3250,8.519686806751615e-08,1.0,0.00480717770765259,1.0,28.609781560743258
3300,8.48096784601795e-08,1.0,0.004185592704293856,1.0,28.508067483392445
3350,8.445695161750546e-08,1.0,0.0036373498518447677,1.0,28.411174000065305
3400,8.409690460546338e-08,1.0,0.003118676555938233,1.0,28.318818144260927
3450,8.375513396007502e-08,1.0,0.0026555557553898266,1.0,28.230724781504517
3500,8.346130179526766e-08,1.0,0.00228618114136983,1.0,28.146929608666873
3550,8.316182211062866e-08,1.0,0.0019752589101767735,1.0,28.067391338967894
3600,8.288906313699081e-08,1.0,0.0017305632959464562,1.0,27.991576442147384
3650,8.262582238636119e-08,1.0,0.0015326813234078306,1.0,27.919630765185413
3700,8.235268909789887e-08,1.0,0.0013508181990155872,1.0,27.851032033342317
3750,8.210999578964098e-08,1.0,0.0011962460794951145,1.0,27.78562471927225
3800,8.185892495623553e-08,1.0,0.0010581763745746175,1.0,27.72313386372572
3850,8.159023676893805e-08,1.0,0.0009288955703677383,1.0,27.663615712216956
3900,8.134922261894534e-08,1.0,0.0008070128694754709,1.0,27.606338317379446
3950,8.112728816874655e-08,1.0,0.0007130333419628302,1.0,27.55166504914042
4000,8.090379301417319e-08,1.0,0.00063176482660208,1.0,27.499620899562196
4050,8.070957598090602e-08,1.0,0.0005695408396131928,1.0,27.450011166630915
4100,8.050435619258175e-08,1.0,0.0005226152101791531,1.0,27.402601748531186
4150,8.033235687163992e-08,1.0,0.0004858819930761296,1.0,27.35750484546288
4200,8.012401775304413e-08,1.0,0.0004595733410257028,1.0,27.314631073747385
4250,7.993970907346337e-08,1.0,0.00044190148373658055,1.0,27.27347623366046
4300,7.977353603030073e-08,1.0,0.00042402977147141033,1.0,27.234196724206196
4350,7.96023685522414e-08,1.0,0.0003975152267861743,1.0,27.196757834091652
4400,7.94748539309611e-08,1.0,0.0003728112855584972,1.0,27.16108102255975
4450,7.934374170654753e-08,1.0,0.0003483933951444703,1.0,27.127268929866553
4500,7.920102357244911e-08,1.0,0.0003221417066753975,1.0,27.095263146684104
4550,7.904961832278652e-08,1.0,0.000297837412809692,1.0,27.064541749329635
4600,7.891236452635277e-08,1.0,0.0002798431966123557,1.0,27.035078589049757
4650,7.881546980273724e-08,1.0,0.000263582941419435,1.0,27.007010762846125
4700,7.869065698864892e-08,1.0,0.00025081576872280925,1.0,26.98031201304404
4750,7.857424517572481e-08,1.0,0.00023625427397127533,1.0,26.954736119830024
4800,7.847931303006785e-08,1.0,0.00022055340068101754,1.0,26.930360697757383
4850,7.836915343984436e-08,1.0,0.00020821931816771065,1.0,26.907069917446695
4900,7.82722135126792e-08,1.0,0.00019586729796885831,1.0,26.884690404236935
4950,7.819853765962877e-08,1.0,0.00018611940983220634,1.0,26.86343473111731
5000,7.810299417420397e-08,1.0,0.00017830715205647987,1.0,26.843177787683352
5050,7.802543857192686e-08,1.0,0.00017183515310283668,1.0,26.8236832173771
5100,7.794376861342034e-08,1.0,0.00016662946309158323,1.0,26.804899013394785
5150,7.785066218869788e-08,1.0,0.0001625994430160082,1.0,26.78667695433848
5200,7.775709690974562e-08,1.0,0.00015839328817574957,1.0,26.768898148354033
5250,7.767191165594217e-08,1.0,0.00015517154076335985,1.0,26.7515863582649
5300,7.758390106037256e-08,1.0,0.00015284570662159495,1.0,26.73471366502967
5350,7.749254762035042e-08,1.0,0.000150371469086792,1.0,26.718150013107696
5400,7.740458701538394e-08,1.0,0.0001496738339898332,1.0,26.7018488567883
5450,7.7308816992408e-08,1.0,0.00014742644792675966,1.0,26.685785488833837
5500,7.721083273048393e-08,1.0,0.00014438886910206016,1.0,26.66989456290525
5550,7.711172161422927e-08,1.0,0.00014332179546085413,1.0,26.654109337717436
5600,7.699612852274242e-08,1.0,0.00014316035126726902,1.0,26.638334598019036
5650,7.68982200994027e-08,1.0,0.0001436651987689828,1.0,26.622493604791078
