step,train_loss,train_acc,val_loss,val_acc,param_norm
0,4.114086506284862,0.019328586757183075,4.119220146773648,0.01971522532403469,36.147993916219775
50,3.4693353670028073,0.13326551020145416,4.626825577039188,0.00438116118311882,36.33916367395238
100,1.3964198525654976,0.7019328474998474,7.430309948598674,0.02245344966650009,41.179442926795524
150,0.02347027897925932,1.0,13.846872024262197,0.04271632060408592,45.52521568379718
200,0.012555577915178827,1.0,13.869464077325077,0.048192769289016724,45.08181337718892
250,0.0076695606313837645,1.0,13.955352407485288,0.05312157794833183,44.71775302873242
300,0.004278280120583237,1.0,14.26496770349522,0.05640744790434837,44.49816539220851
350,0.002411054204326585,1.0,14.60055093949137,0.05750273913145065,44.332072782164445
400,0.0013703068185299022,1.0,14.951621654465978,0.06352683156728745,44.20359939268102
450,0.0007863846727783322,1.0,15.306646343675652,0.06790799647569656,44.10567837348532
500,0.0004526474389082986,1.0,15.678164482691052,0.07009857892990112,44.0323557929165
550,0.00026151547762713314,1.0,16.054025140615188,0.0766703188419342,43.978728437328684
600,0.00015168512119519245,1.0,16.434965338880552,0.08105147629976273,43.94006633058214
650,8.808150129834173e-05,1.0,16.817446864003973,0.08543264120817184,43.910688491355046
700,5.140636507480577e-05,1.0,17.1940967652305,0.09090909361839294,43.88137665806795
750,3.0126873916325647e-05,1.0,17.573254221067835,0.09802848100662231,43.85159298559464
800,1.7727895063973403e-05,1.0,17.949566097961704,0.0991237685084343,43.81607425304506
850,1.0488390943327292e-05,1.0,18.327149067659573,0.0991237685084343,43.766490632794664
900,6.249642280747761e-06,1.0,18.696346515958755,0.1040525734424591,43.69555236573283
950,3.771646073429388e-06,1.0,19.050561245064983,0.10624315589666367,43.597378970718026
1000,2.3072057915469513e-06,1.0,19.390844534391405,0.10843373835086823,43.4672702503909
1050,1.44261351036482e-06,1.0,19.704668916524295,0.11117196083068848,43.29782873188748
1100,9.286296475117271e-07,1.0,19.98879990596781,0.11829134821891785,43.08349637375175
1150,6.197789236951893e-07,1.0,20.236049070572452,0.1204819306731224,42.81966051562967
1200,4.327231428703077e-07,1.0,20.439671015468196,0.12267250567674637,42.505588428259074
1250,3.183695215033454e-07,1.0,20.59265040047326,0.12376780062913895,42.14421858300453
1300,2.4808481086708027e-07,1.0,20.699290939842236,0.12267250567674637,41.7437709969854
1350,2.0476401441598264e-07,1.0,20.761262893779666,0.12376780062913895,41.317707348862506
1400,1.7865114889596105e-07,1.0,20.77249934549804,0.12541073560714722,40.87989810464761
1450,1.6359293875517817e-07,1.0,20.737609734517058,0.12541073560714722,40.44533427262776
1500,1.5541801240058836e-07,1.0,20.666292796038203,0.12541073560714722,40.02702323835903
1550,1.513061175258604e-07,1.0,20.570064423324755,0.1270536631345749,39.633602420509995
1600,1.4946438811821425e-07,1.0,20.458525773471592,0.12760131061077118,39.26995169244306
1650,1.4866055146115864e-07,1.0,20.345551854595325,0.12869660556316376,38.93758106014607
1700,1.4836790075028792e-07,1.0,20.227150198091987,0.13088718056678772,38.63507118362012
1750,1.4823923529706246e-07,1.0,20.105070929601375,0.1319824755191803,38.36021995649366
1800,1.4806681732045458e-07,1.0,19.981280675290392,0.13472069799900055,38.11059745995134
1850,1.4789393502486784e-07,1.0,19.854530768261576,0.13526834547519684,37.88353102876334
1900,1.4770818564438172e-07,1.0,19.728090118242864,0.13636364042758942,37.676181281117145
1950,1.4749918723418482e-07,1.0,19.602586857351692,0.1380065679550171,37.48637782537022
2000,1.4707814343370782e-07,1.0,19.476670486432194,0.14019715785980225,37.31186276357825
2050,1.4677351719426818e-07,1.0,19.349134866723244,0.14019715785980225,37.150350092811486
2100,1.4641226998219304e-07,1.0,19.218736509144026,0.14019715785980225,37.00076316130841
2150,1.4600237992063295e-07,1.0,19.08564971049004,0.14403067529201508,36.86142946428613
2200,1.45653756827885e-07,1.0,18.951578049918062,0.14567360281944275,36.731222844859516
2250,1.4517943528777597e-07,1.0,18.816363544269127,0.14731654524803162,36.60938242057636
2300,1.4482463949852605e-07,1.0,18.680548859372767,0.14950712025165558,36.49453857737922
2350,1.444562255191463e-07,1.0,18.548461650435375,0.15169769525527954,36.386467141952224
2400,1.4409143922335046e-07,1.0,18.41545226708322,0.15224534273147583,36.28479261841184
2450,1.4365658642368316e-07,1.0,18.286403456349333,0.1538882851600647,36.18865166732952
2500,1.4323014433565627e-07,1.0,18.15557441621264,0.15553121268749237,36.09691648883931
2550,1.427760355793534e-07,1.0,18.0230179027971,0.15607886016368866,36.00921421713494
2600,1.4243887541759375e-07,1.0,17.891371867757485,0.15826943516731262,35.92534809169317
2650,1.4206281618508582e-07,1.0,17.76164035852739,0.16046002507209778,35.845161063433004
2700,1.41577159290718e-07,1.0,17.628969234011663,0.16374589502811432,35.767919838445
2750,1.4112853016453105e-07,1.0,17.494478413876813,0.16593647003173828,35.693055723511584
2800,1.406705794166731e-07,1.0,17.360719556769748,0.16757941246032715,35.62054305610681
2850,1.4031283674499436e-07,1.0,17.227571766155236,0.1697699874639511,35.55044602884702
2900,1.3993262325466273e-07,1.0,17.09635252602735,0.17250820994377136,35.482673806697655
2950,1.3957395738611246e-07,1.0,16.965233634990923,0.1757940798997879,35.41679054865038
3000,1.3920971462728558e-07,1.0,16.836429548835316,0.18017524480819702,35.352688590676834
3050,1.3875677819410357e-07,1.0,16.703551625894207,0.18236581981182098,35.28997879505926
3100,1.3837359483358686e-07,1.0,16.567983266310442,0.18455640971660614,35.22864223629638
3150,1.3805895121736484e-07,1.0,16.4333285645049,0.18565170466899872,35.16893105740739
3200,1.3777437623116828e-07,1.0,16.301748206548332,0.18838992714881897,35.11104814513547
3250,1.3739358147395237e-07,1.0,16.177701392276077,0.19331872463226318,35.054884576833736
3300,1.370719573359636e-07,1.0,16.05277147238418,0.19660459458827972,34.9997592257988
3350,1.3668546756223692e-07,1.0,15.926003690008736,0.1982475370168686,34.94581165739472
3400,1.3630395977633422e-07,1.0,15.796159498471226,0.20043811202049255,34.89264864870648
3450,1.3604690760361064e-07,1.0,15.666099271227798,0.20427162945270538,34.84042854624144
3500,1.356332641441195e-07,1.0,15.53377761291655,0.20700985193252563,34.78892106772206
3550,1.353062426800659e-07,1.0,15.402758344591499,0.2086527943611145,34.738138658283425
3600,1.3504132992879317e-07,1.0,15.273743350780345,0.20974808931350708,34.68854771853526
3650,1.3469615468228671e-07,1.0,15.142833697810918,0.21248631179332733,34.63992877866458
3700,1.342997233819573e-07,1.0,15.009703956126176,0.2146768867969513,34.591791177839056
3750,1.3401763271935077e-07,1.0,14.878336631950203,0.21631982922554016,34.54429610656479
3800,1.337281523644329e-07,1.0,14.748914359515062,0.21796275675296783,34.497429591796724
3850,1.3342133748731377e-07,1.0,14.622255135311246,0.22070097923278809,34.451173375706404
3900,1.331244921227647e-07,1.0,14.493116305742273,0.22398684918880463,34.40555515653013
3950,1.327295262765178e-07,1.0,14.365593961930898,0.22617743909358978,34.3605558627898
4000,1.324749046843032e-07,1.0,14.235486639237262,0.22727273404598236,34.31582633349424
4050,1.3226723214918084e-07,1.0,14.108012147523867,0.2305586040019989,34.27209292926385
4100,1.319919760552681e-07,1.0,13.984751599547124,0.23274917900562286,34.22878833409632
4150,1.3168206371740675e-07,1.0,13.863877082844633,0.23384447395801544,34.18647448376421
4200,1.3136336273075356e-07,1.0,13.745285961600068,0.23493975400924683,34.144607312472694
4250,1.3108283676856657e-07,1.0,13.62606864860651,0.23713034391403198,34.103177611890935
4300,1.3076582015032675e-07,1.0,13.50607605528622,0.23986856639385223,34.06208224967724
4350,1.3049339277221195e-07,1.0,13.387498075417678,0.24260678887367249,34.02101373959542
4400,1.3022745452361388e-07,1.0,13.268980823268196,0.24644030630588531,33.98019558488868
4450,1.2991946184671112e-07,1.0,13.15108717147633,0.24917852878570557,33.939852186285826
4500,1.296680850372799e-07,1.0,13.032204414136919,0.25082147121429443,33.899493456536966
4550,1.293917951433223e-07,1.0,12.913805759710165,0.25465497374534607,33.85971024298023
4600,1.2902210016277e-07,1.0,12.793264524481167,0.2590361535549164,33.81965197140746
4650,1.2882244108055447e-07,1.0,12.6700901729226,0.26122671365737915,33.779716440078666
4700,1.2853298574969253e-07,1.0,12.545116889399473,0.262869656085968,33.74009804144235
4750,1.2816842132749397e-07,1.0,12.418221664901443,0.2634173035621643,33.70031690591207
4800,1.2791152905085625e-07,1.0,12.294406034721398,0.26560789346694946,33.66055851014905
4850,1.276185140835529e-07,1.0,12.17094651947734,0.27217963337898254,33.62079524981846
4900,1.2731096294199856e-07,1.0,12.047440686992088,0.2749178409576416,33.581139208144606
4950,1.2705979918324315e-07,1.0,11.92344593896643,0.2787513732910156,33.541734909261365
5000,1.2678210298558877e-07,1.0,11.798805511173752,0.2803943157196045,33.50269967327955
5050,1.265077742148781e-07,1.0,11.674844876043023,0.28313252329826355,33.46389487885253
5100,1.2625345275103136e-07,1.0,11.549497618185406,0.2847754657268524,33.425262470375884
5150,1.259492874289341e-07,1.0,11.420793670620014,0.28860896825790405,33.3865578143654
5200,1.2558798858384936e-07,1.0,11.292962012880958,0.29408544301986694,33.34787754207277
5250,1.2536898975056048e-07,1.0,11.164334314495152,0.2973712980747223,33.308841371414445
5300,1.2500752487019803e-07,1.0,11.037098303693218,0.29846659302711487,33.269832101073455
5350,1.247025384708769e-07,1.0,10.902376054991072,0.3023000955581665,33.23055119463379
5400,1.24346981520499e-07,1.0,10.767152400106673,0.30449068546295166,33.19086160566356
5450,1.2402256782028938e-07,1.0,10.627554415472877,0.3077765703201294,33.150984202082746
5500,1.2369097722092945e-07,1.0,10.485177467827913,0.31544360518455505,33.110572027415316
5550,1.2340157157731888e-07,1.0,10.339599347256236,0.3176341652870178,33.06970794115562
5600,1.2305961281024545e-07,1.0,10.189297516209521,0.3231106102466583,33.02838735740794
5650,1.2272366669189962e-07,1.0,10.034733045887247,0.3313252925872803,32.98647136678219
5700,1.2236101061225212e-07,1.0,9.884542277087306,0.3340635299682617,32.94466493649784
5750,1.220821532645718e-07,1.0,9.735407461431391,0.3406352698802948,32.90307661982636
5800,1.217748072471833e-07,1.0,9.583038350173538,0.34446877241134644,32.861115867309195
5850,1.2152917841965823e-07,1.0,9.43051216714599,0.3472070097923279,32.819189999228534
5900,1.2115544912563014e-07,1.0,9.277769156401964,0.3515881597995758,32.777553787745454
5950,1.2090947219993615e-07,1.0,9.12508488735623,0.35542169213294983,32.73584186444493
6000,1.2049326071406755e-07,1.0,8.967826722631772,0.3570646345615387,32.69359206548739
