step,train_loss,train_acc,val_loss,val_acc,param_norm
0,4.116224730705607,0.020190022885799408,4.117936858694258,0.019318759441375732,36.147993916219775
50,3.352911744558193,0.1674584299325943,4.7406280820257605,0.007625826168805361,36.433143952139986
100,1.2292374233596095,0.7327790856361389,7.781503751050882,0.06507371366024017,41.118778113375065
150,0.01920020917918731,1.0,14.041236927799135,0.13065582513809204,44.980538158192346
200,0.011159299014637069,1.0,13.887850653322122,0.13370615243911743,44.432721003826316
250,0.00678388280248035,1.0,13.941369589913641,0.13777326047420502,44.04195386920031
300,0.003788403333343698,1.0,14.227039675343264,0.144890695810318,43.79321851826136
350,0.002142195967248754,1.0,14.56191509664183,0.14692425727844238,43.593929946680156
400,0.001221502648187782,1.0,14.926227147783647,0.14794102311134338,43.43325052208374
450,0.0006987701304359973,1.0,15.316714912751957,0.14844942092895508,43.30720610750464
500,0.00040221742601719474,1.0,15.727022819780762,0.15048296749591827,43.208747542234526
550,0.00023158743871707995,1.0,16.15661566334773,0.15200813114643097,43.13888830253528
600,0.0001341831946091188,1.0,16.61055669027807,0.15200813114643097,43.09029849116899
650,7.80482565337307e-05,1.0,17.06869934271329,0.15048296749591827,43.05212147246231
700,4.548692054931443e-05,1.0,17.537672265535093,0.15099135041236877,43.014422910444154
750,2.6600776856608003e-05,1.0,18.01059737303703,0.14946618676185608,42.974576769547674
800,1.5663409253036667e-05,1.0,18.486941074799276,0.14946618676185608,42.92713408802904
850,9.262288663807235e-06,1.0,18.963966530094226,0.14997458457946777,42.86825212548279
900,5.529303908541806e-06,1.0,19.430383947894143,0.14895780384540558,42.78731466070705
950,3.3370642237874257e-06,1.0,19.880142015089657,0.15099135041236877,42.67784952731559
1000,2.0483920176309857e-06,1.0,20.321366337887696,0.14844942092895508,42.53214675361856
1050,1.2842199586919043e-06,1.0,20.75375034216313,0.14895780384540558,42.345408411055956
1100,8.293769655621077e-07,1.0,21.159631788469497,0.14692425727844238,42.10932499874164
1150,5.550903924814153e-07,1.0,21.524141588078354,0.14794102311134338,41.82190164304691
