step,train_loss,train_acc,val_loss,val_acc,param_norm
0,4.1183654284058715,0.016613924875855446,4.116653153773417,0.022006472572684288,36.147993916219775
50,3.57150413433856,0.14240506291389465,4.582241066182508,0.006472492124885321,37.682622051939916
100,1.3609064602495413,0.7033227682113647,6.359595626633778,0.08673138916492462,44.12462017331681
150,0.009498847089060498,1.0,11.0534599105587,0.27702265977859497,49.587989685254286
200,0.002489572470465789,1.0,12.28488205451148,0.291909396648407,50.3151771373926
250,0.001214598846717584,1.0,12.960926268556362,0.29838186502456665,50.684945602190446
300,0.0006244359691941752,1.0,13.588049266647632,0.30161812901496887,51.015357775183865
350,0.0003289529457975892,1.0,14.191243050298572,0.3067961037158966,51.321712230115196
400,0.00017623530664866456,1.0,14.778632994854984,0.31197410821914673,51.609032963101605
450,9.546835957522612e-05,1.0,15.357544604824833,0.31391584873199463,51.88092645695848
500,5.218339976033206e-05,1.0,15.929803885198034,0.3177993595600128,52.13961834638199
550,2.8739765311293912e-05,1.0,16.49735065912999,0.31909385323524475,52.38644530254131
600,1.592002557851859e-05,1.0,17.056237425361605,0.3216828405857086,52.622819565790806
650,8.864917140813592e-06,1.0,17.611020687008825,0.3236245810985565,52.849189537262625
700,4.959821057617362e-06,1.0,18.162825343499023,0.32686084508895874,53.066196094961946
750,2.788595956719299e-06,1.0,18.709246981551683,0.3300970792770386,53.27435796086273
800,1.5768126664103636e-06,1.0,19.251819598195528,0.3313915729522705,53.47396678957251
850,8.967478516930386e-07,1.0,19.78978002367955,0.33398059010505676,53.6650423390908
900,5.135887120764822e-07,1.0,20.32085303508258,0.3352750837802887,53.8471417318268
950,2.969222350458008e-07,1.0,20.843975447054785,0.3352750837802887,54.01993198549003
1000,1.7372878735964077e-07,1.0,21.35868081725059,0.33656957745552063,54.18275901037596
1050,1.0325480733103323e-07,1.0,21.861055365339688,0.33786407113075256,54.3347703788652
1100,6.267021981326039e-08,1.0,22.347297175871926,0.33851131796836853,54.4749447328186
1150,3.907347408235036e-08,1.0,22.811758269820054,0.3391585648059845,54.60231959312083
1200,2.5157739260765458e-08,1.0,23.248581790455077,0.33980581164360046,54.71619528227542
1250,1.680905710041391e-08,1.0,23.653005783473414,0.3404530882835388,54.81635784550437
1300,1.169204366982997e-08,1.0,24.019580441603203,0.3404530882835388,54.903130908057804
1350,8.47272775438068e-09,1.0,24.34722298152887,0.3411003351211548,54.97745935022658
1400,6.3909872549948995e-09,1.0,24.635509665845447,0.3411003351211548,55.040704605313955
1450,5.0000452009154975e-09,1.0,24.887608734919006,0.3411003351211548,55.09443437258443
1500,4.039533540048041e-09,1.0,25.106760629505168,0.3411003351211548,55.14023711234831
1550,3.3552685803268704e-09,1.0,25.29813179160023,0.34174758195877075,55.17956695678006
1600,2.8520768401497837e-09,1.0,25.465994895461357,0.34174758195877075,55.21364816830456
1650,2.4706886438560997e-09,1.0,25.61395484252342,0.34174758195877075,55.24349351898911
1700,2.1744278338307904e-09,1.0,25.745919430317553,0.34174758195877075,55.26990620864204
1750,1.938649237196482e-09,1.0,25.864550696910072,0.34174758195877075,55.29351471798653
1800,1.7473303892178003e-09,1.0,25.972002398395546,0.3423948287963867,55.31481384811557
1850,1.5891878704273064e-09,1.0,26.07011355728885,0.3423948287963867,55.33418574533837
1900,1.456546747560987e-09,1.0,26.16021179991011,0.3423948287963867,55.351936732089776
1950,1.343765052735671e-09,1.0,26.24368446187238,0.3423948287963867,55.36830944383529
2000,1.246721601032767e-09,1.0,26.32112086690023,0.3423948287963867,55.3834954713547
2050,1.162404871577615e-09,1.0,26.393564898183325,0.3423948287963867,55.397653296107336
2100,1.0885112865143421e-09,1.0,26.461580089571555,0.3423948287963867,55.41091148377113
2150,1.0231874704486664e-09,1.0,26.52560841126283,0.3423948287963867,55.42337581931073
2200,9.650292231402255e-10,1.0,26.586128540276317,0.3423948287963867,55.435135816995725
2250,9.130023159818576e-10,1.0,26.64347725744051,0.3423948287963867,55.446266044324204
2300,8.660768792209734e-10,1.0,26.698004755604455,0.3423948287963867,55.45682992995635
2350,8.236331607192479e-10,1.0,26.749981806007213,0.3423948287963867,55.46688090437024
2400,7.850675304627974e-10,1.0,26.79961724793854,0.3423948287963867,55.476466262650966
2450,7.498103548016863e-10,1.0,26.847068425341618,0.3423948287963867,55.48562692021497
2500,7.175120801929972e-10,1.0,26.892552339686137,0.3423948287963867,55.49439858481546
2550,6.877882021487094e-10,1.0,26.936261078959095,0.3423948287963867,55.50281212504893
2600,6.603937870249148e-10,1.0,26.978313935953853,0.3423948287963867,55.510895375451774
2650,6.349823798899023e-10,1.0,27.018745938303805,0.3423948287963867,55.518673253762145
2700,6.114430959896541e-10,1.0,27.057738555465004,0.3423948287963867,55.52616789023469
2750,5.895195468838248e-10,1.0,27.095447999148526,0.3423948287963867,55.533398450588436
2800,5.690553077698675e-10,1.0,27.131973273797012,0.3423948287963867,55.540382967706826
2850,5.499256294566946e-10,1.0,27.16718910239394,0.3423948287963867,55.54713707105783
2900,5.32006165736057e-10,1.0,27.201440903239085,0.3423948287963867,55.5536758595033
2950,5.151881244134311e-10,1.0,27.234605513344782,0.3423948287963867,55.56001227194413
3000,4.99370115600914e-10,1.0,27.266776759924248,0.3423948287963867,55.56615793922396
3050,4.844698921500028e-10,1.0,27.29806507878271,0.3423948287963867,55.57212452886173
3100,4.703982481677746e-10,1.0,27.328478880112524,0.3423948287963867,55.5779213801078
3150,4.5710391717379205e-10,1.0,27.35806977454579,0.3423948287963867,55.583558240898014
3200,4.444991226872626e-10,1.0,27.386934492602517,0.3423948287963867,55.58904315527051
3250,4.325652472167147e-10,1.0,27.41500089030824,0.3423948287963867,55.5943849046028
3300,4.2123738294328967e-10,1.0,27.442386782494975,0.3423948287963867,55.59958971803443
3350,4.104618830824141e-10,1.0,27.469112435525343,0.3423948287963867,55.60466512935522
3400,4.0021293477313967e-10,1.0,27.495228867901687,0.3430420756340027,55.60961655290886
3450,3.9044109971395576e-10,1.0,27.5207073190671,0.3430420756340027,55.614449913466935
3500,3.811270359577136e-10,1.0,27.545626344478666,0.3430420756340027,55.61917094179802
3550,3.722326180593131e-10,1.0,27.56995671471587,0.3430420756340027,55.623784855989896
3600,3.6373062131246547e-10,1.0,27.59378162465564,0.3430420756340027,55.62829621072024
3650,3.55593266953379e-10,1.0,27.61711971644698,0.3430420756340027,55.63270884038495
3700,3.478083769597657e-10,1.0,27.63994885095889,0.3430420756340027,55.637027482024486
3750,3.4034293291242633e-10,1.0,27.662355612862033,0.3430420756340027,55.641255646753805
3800,3.3318008383928486e-10,1.0,27.684287570638592,0.3430420756340027,55.64539714259731
3850,3.263020032827466e-10,1.0,27.70578793912168,0.3430420756340027,55.64945563679896
3900,3.1968954674671155e-10,1.0,27.726861585271006,0.3430420756340027,55.65343413191412
3950,3.133386490933685e-10,1.0,27.747586288188103,0.3430420756340027,55.65733576407809
4000,3.0722321516294636e-10,1.0,27.767887814566773,0.3430420756340027,55.6611633686478
4050,3.0133829444990444e-10,1.0,27.78785716206552,0.3430420756340027,55.66491961494145
4100,2.956654809672537e-10,1.0,27.807446452553823,0.3430420756340027,55.66860713721642
4150,2.9019452869156413e-10,1.0,27.82669504456657,0.3430420756340027,55.67222827835747
4200,2.849179576708812e-10,1.0,27.845623974095947,0.3430420756340027,55.67578560364643
4250,2.7982164910063607e-10,1.0,27.864228576896007,0.3430420756340027,55.679280949503436
4300,2.7489920075328144e-10,1.0,27.882527473564018,0.3430420756340027,55.68271663061167
4350,2.701441023653273e-10,1.0,27.900533360377,0.3430420756340027,55.68609427904049
4400,2.655429024956955e-10,1.0,27.918244415408747,0.3430420756340027,55.68941603996449
4450,2.6109757319560125e-10,1.0,27.935660298979553,0.3430420756340027,55.692683979500735
4500,2.56786016283824e-10,1.0,27.952812740491748,0.3430420756340027,55.695899548516124
4550,2.5261044359867207e-10,1.0,27.969711714846053,0.3430420756340027,55.699064162482216
4600,2.4856667985836894e-10,1.0,27.986358525455334,0.3430420756340027,55.70217986307288
4650,2.4464547946988016e-10,1.0,28.00273148454211,0.3430420756340027,55.705247991503676
4700,2.4084301620414223e-10,1.0,28.01886757989662,0.3430420756340027,55.70826976445547
4750,2.371523891115867e-10,1.0,28.034787786675174,0.3430420756340027,55.71124675378025
4800,2.335752893499757e-10,1.0,28.05046581149036,0.3430420756340027,55.71418027148511
4850,2.3009213659039887e-10,1.0,28.065912141406585,0.3430420756340027,55.717071176254564
4900,2.2671143317373856e-10,1.0,28.081142827115958,0.3430420756340027,55.7199209089
4950,2.234250295008598e-10,1.0,28.096183710497844,0.3430420756340027,55.72273043632963
5000,2.202316261540871e-10,1.0,28.11100614725953,0.3430420756340027,55.72550136626298
5050,2.1712296093097058e-10,1.0,28.12566402659472,0.3430420756340027,55.7282339625821
5100,2.140999560895593e-10,1.0,28.140105467029027,0.3430420756340027,55.73092965914704
5150,2.1115823011361002e-10,1.0,28.1543620717286,0.3430420756340027,55.73358913796293
5200,2.0829109935511523e-10,1.0,28.168434549402427,0.3430420756340027,55.73621361146253
5250,2.0549929072908806e-10,1.0,28.182327359569697,0.3430420756340027,55.73880405061311
5300,2.0277949534931315e-10,1.0,28.196048796446508,0.3430420756340027,55.741361485391664
5350,2.0012880783943036e-10,1.0,28.209591183252257,0.3430420756340027,55.74388608474649
5400,1.9754539615578208e-10,1.0,28.222991909112757,0.3430420756340027,55.74637920218734
5450,1.9502323154141148e-10,1.0,28.23621649997666,0.3430420756340027,55.74884182813603
5500,1.9256332970985172e-10,1.0,28.249261385927227,0.3430420756340027,55.7512743556634
5550,1.9016159583536013e-10,1.0,28.262191237884945,0.3430420756340027,55.753677442960026
5600,1.8782006064232946e-10,1.0,28.27494317451015,0.3430420756340027,55.756051883648205
5650,1.8553204627980329e-10,1.0,28.287588126594212,0.3430420756340027,55.75839837489313
5700,1.832957676075338e-10,1.0,28.300050775922486,0.3430420756340027,55.7607171029199
